sample_id,class_label,class_name,soil_moisture,duration,snr_db,feature_rms,feature_peak_to_peak,feature_std,feature_mean_abs,feature_zero_crossing_rate,feature_spectral_centroid,feature_stft_mean_power,feature_stft_max_power,feature_low_freq_energy,feature_high_freq_energy,feature_freq_ratio,feature_periodicity_period_seconds,feature_periodicity_frequency_hz,feature_periodicity_num_peaks,feature_periodicity_max_correlation,feature_envelope_mean,feature_envelope_std,feature_envelope_max
train_human_footsteps_0079,1,human_footsteps,35,5.0,5.501772638111152,0.0010518394700704992,0.01118208755752484,0.001069958146221451,0.0006142968214874287,0.0738,35.310309871062444,1.77986624019672e-05,0.0012551074599335657,0.00011472017777327127,4.8653293512963605e-05,2.3579118594038087,0.0,0.0,0.0,0.0,0.00098528229989856,0.0011195586903093642,0.006153996142780868
train_human_footsteps_0080,1,human_footsteps,15,5.0,13.729727684871758,0.0012441421207199236,0.013931650261922474,0.0012577527420747326,0.0006348732002225701,0.0648,39.176647555278045,1.8157260245144634e-05,0.0016876795712446047,0.00012133221597757336,4.4915971519912966e-05,2.7013156316519202,0.0,0.0,0.0,0.0,0.0010364208816729587,0.0014180820287292373,0.007455638814025299
train_human_footsteps_0081,1,human_footsteps,15,5.0,10.408312530774001,0.0011974085576438574,0.010654461216037277,0.0012251983141313182,0.0007837917634599841,0.059,32.48810481921689,2.2374004362229727e-05,0.001252745838437157,0.00014336139314364256,5.138925977138722e-05,2.789715084074125,0.0,0.0,0.0,0.0,0.0012830348539949617,0.0011156643511926723,0.005534278803783465
train_human_footsteps_0082,1,human_footsteps,30,5.0,5.228501907847859,0.0008423984249721143,0.007620940921766829,0.0008415659078148915,0.0005161546362256408,0.074,37.466110274239995,1.5488802144425798e-05,0.0008970048666278892,9.291337621608053e-05,4.073568583025583e-05,2.2808840534377475,0.0,0.0,0.0,0.0,0.0008356482174512045,0.0008194994696111976,0.003979075125116194
train_human_footsteps_0083,1,human_footsteps,15,5.0,12.738210981965487,0.000970244537410891,0.012099375956948658,0.0010243249503643181,0.0005298689269698329,0.056,43.731946704699766,1.536637296996591e-05,0.0012302045833442595,0.00011712429895889692,2.7635825731689048e-05,4.238132780834355,0.0,0.0,0.0,0.0,0.0009008652962340692,0.0010991778798430196,0.005680012628936668
train_human_footsteps_0084,1,human_footsteps,20,5.0,9.590256407695811,0.001148114615225622,0.010673453637660724,0.0011517230751297695,0.0006563268616829918,0.062,30.44338379512256,1.834752192836702e-05,0.0013015561161619016,0.00012865461380594232,3.8531805453478966e-05,3.3389199465691357,0.0,0.0,0.0,0.0,0.0010787217061159241,0.0011909534781809907,0.005682481573942655
train_human_footsteps_0085,1,human_footsteps,10,5.0,14.090861470569713,0.001836391596197349,0.016507640410751742,0.0018316747089494195,0.0010844643628638306,0.0682,33.73670085605415,2.935448734698287e-05,0.0021558838597624283,0.00014268485870839195,6.579449738845375e-05,2.168644254031974,0.0,0.0,0.0,0.0,0.0017521459352481924,0.0018644836172013847,0.008707555990354833
train_human_footsteps_0086,1,human_footsteps,35,5.0,6.703840605185135,0.004199429120957846,0.031121763792918113,0.0041995364144762305,0.002748366791716251,0.0672,36.208017292199656,7.559325999350742e-05,0.0038997026504098745,0.0004723028521422491,0.000188060467961661,2.511441438285346,0.0,0.0,0.0,0.0,0.004404995475303188,0.003862101696100169,0.01597421236971029
train_human_footsteps_0087,1,human_footsteps,35,5.0,7.7776507962515895,0.0010121403755931156,0.009661469785031254,0.0010278862785693067,0.000629217297187486,0.0682,34.88152427031504,1.779340375621425e-05,0.0011630151169993302,9.658583627120589e-05,4.477003082664312e-05,2.157377032979987,0.0,0.0,0.0,0.0,0.0010304554997578217,0.0009920222445789508,0.005093527198138156
train_human_footsteps_0088,1,human_footsteps,5,5.0,8.437029347249704,0.0007924533036504388,0.006942978502511805,0.0007905226045119831,0.0005091374668936806,0.061,33.00923505748473,1.4294700784190925e-05,0.0008253106264505307,0.00010557707198027414,2.927322529263819e-05,3.6066088012114372,0.0,0.0,0.0,0.0,0.000823356191974958,0.0007347411737156874,0.003753541085189768
train_human_footsteps_0089,1,human_footsteps,5,5.0,8.702618026594461,0.001207130232637038,0.011282300577842595,0.0012149981762466684,0.000692938459884379,0.0662,34.62567597909147,1.9484279001410488e-05,0.0015251276950272107,0.00013686676369927008,4.28494102945013e-05,3.1941341259679756,0.0,0.0,0.0,0.0,0.0011218479730694042,0.0012735904124831564,0.006217942942456788
train_human_footsteps_0090,1,human_footsteps,10,5.0,13.094511914094944,0.0005381304482604837,0.005434642668469111,0.0005484813580806875,0.0003141743517397741,0.056,33.00041475915726,8.6581684114898e-06,0.0006553061636511131,6.200256659911803e-05,1.613609900524837e-05,3.842475593323473,0.0,0.0,0.0,0.0,0.0005223646031154003,0.0005614543632226427,0.0030706989206232705
train_human_footsteps_0091,1,human_footsteps,10,5.0,11.030841140694909,0.0018800164612508255,0.01821496807466985,0.001927267897432785,0.001124757559244215,0.0656,37.85632720934988,3.2694740969209223e-05,0.0018098248717134495,0.00022661640115723982,7.167670490607837e-05,3.1616464715305597,0.0,0.0,0.0,0.0,0.001849453753219865,0.0019518701600648362,0.010168230549527504
train_human_footsteps_0092,1,human_footsteps,25,5.0,13.204975515244044,0.0011426202272168265,0.01282918347144658,0.0011557387991466147,0.0005633789485208595,0.0538,30.32847457136738,1.5316025197495105e-05,0.0017244121706479322,0.00013170965548905413,2.796179290498741e-05,4.710343715676462,0.0,0.0,0.0,0.0,0.0009448384400975246,0.001311166725162773,0.007079416486256081
train_human_footsteps_0093,1,human_footsteps,5,5.0,10.398848520421549,0.0009719097681943924,0.0073916185712062776,0.0009796080991749314,0.0006300188722807199,0.063,33.147990855468215,1.761482032469992e-05,0.0008900697527089306,0.000113441651501036,3.552923451302002e-05,3.192910093783874,0.0,0.0,0.0,0.0,0.0010128859804834896,0.0009202644992035327,0.004073746193854576
train_human_footsteps_0094,1,human_footsteps,25,5.0,12.013711618862915,0.004384561903982976,0.04599345271447429,0.004497962147103625,0.0023033800944414025,0.0638,35.19058328928114,6.630973690774495e-05,0.00566215414777403,0.0004558804015126399,0.00012920273060496997,3.5284115078532543,0.0,0.0,0.0,0.0,0.0038173871592400315,0.004975488953291717,0.025405966775846674
train_human_footsteps_0095,1,human_footsteps,5,5.0,6.314817856490977,0.000552770238164472,0.006215893849370593,0.0005684249556176142,0.0003024931471683981,0.0654,42.58853063407824,8.938341066415527e-06,0.0007538394931894066,6.64375616840516e-05,1.8968895298355718e-05,3.502447593234943,0.0,0.0,0.0,0.0,0.0004920722290084388,0.0006231272205512152,0.0033813382389975355
train_human_footsteps_0096,1,human_footsteps,30,5.0,6.557947679139765,0.0008470133289563446,0.009330710900387524,0.000846371253070193,0.00045175724932695796,0.0742,32.68715357613354,1.3022337995356343e-05,0.0011723831778823256,0.0001001282131709963,3.2516157983367984e-05,3.0793371474640976,0.0,0.0,0.0,0.0,0.0007283112702910608,0.0009309009376811246,0.004805091018478526
train_human_footsteps_0097,1,human_footsteps,30,5.0,11.263164352456366,0.0013328309001218927,0.013938151711653097,0.0013892707118507409,0.0007461252983140989,0.0608,38.097985974222645,2.1064084295502287e-05,0.00158201699082737,0.0001941130189208248,3.5707499440516026e-05,5.436197492467694,0.0,0.0,0.0,0.0,0.0012624607003163672,0.0014709479149746722,0.007770743576212415
train_human_footsteps_0098,1,human_footsteps,35,5.0,6.653498679381603,0.0014873667921033078,0.014599713657957774,0.0015286194572710218,0.0010054086461292247,0.065,31.274510929105045,2.845306359785711e-05,0.0022077805729305076,0.00018674803155810255,6.13552531862818e-05,3.04371707164362,0.0,0.0,0.0,0.0,0.0016365146319396314,0.0013514379089452522,0.008367050451492147
train_human_footsteps_0099,1,human_footsteps,20,5.0,6.335449303187985,0.0005661756409580759,0.007731941782031232,0.0005699369909507716,0.0002966933617855828,0.0732,36.32088214440801,8.777887494216437e-06,0.0008801587023314065,4.843285345651718e-05,2.3822054975734468e-05,2.0331098012262867,0.0,0.0,0.0,0.0,0.0004787366168589785,0.0006321052442408064,0.004093922481759519
train_cattle_movement_0000,2,cattle_movement,25,5.0,10.529631328397581,0.0031256674786130398,0.02554471249002585,0.003095486819569286,0.0017993596650184684,0.0544,22.609438447268026,4.1975673289366694e-05,0.0042795278492091405,0.0006419017236155596,5.8082801370094595e-05,11.051493875535744,0.0,0.0,0.0,0.0,0.002886109998849233,0.0032630225981722886,0.01555629437986946
train_cattle_movement_0001,2,cattle_movement,5,5.0,11.959371066418825,0.0015963296019010067,0.011132264673704106,0.0016028083579133063,0.0011955168704636738,0.0374,36.48992999105449,2.7616436569655184e-05,0.00177273964785516,0.0003927008923009251,2.655292410251891e-05,14.78936522338314,0.0,0.0,0.0,0.0,0.0018784775683645491,0.0012328450721048245,0.006022618711697523
train_cattle_movement_0002,2,cattle_movement,5,5.0,7.3876017813873105,0.00323475444299435,0.025568460640315004,0.0032139480455486056,0.002363338184382781,0.0394,29.16983747438447,5.440128069401776e-05,0.003816908217453043,0.000768758259392088,7.958215569584371e-05,9.659932590042136,0.0,0.0,0.0,0.0,0.0037221450782886196,0.002549182695473103,0.013435045618695317
train_cattle_movement_0003,2,cattle_movement,10,5.0,6.656466294970546,0.003234134085812812,0.021942985709675972,0.0032371770623060613,0.0023795725036031244,0.0426,32.52120008137676,5.377372717592688e-05,0.0038745607265766448,0.0006954189422726894,8.320311122145991e-05,8.358088202034994,0.0,0.0,0.0,0.0,0.0037416001240766074,0.0025760180861633493,0.01255127780152268
train_cattle_movement_0004,2,cattle_movement,20,5.0,8.116082117096653,0.003308816702705209,0.028951829550191814,0.0033024801429414074,0.002476669730582592,0.0418,28.509920917353764,5.8171378338231216e-05,0.003761212227488821,0.000804186048983541,7.469505010775025e-05,10.766256235499865,0.0,0.0,0.0,0.0,0.003917985943698642,0.0024687291164342717,0.01746426891880847
train_cattle_movement_0005,2,cattle_movement,35,5.0,12.84946966836279,0.00139415536229461,0.014199705769862035,0.0013816299399590475,0.0008288682887193124,0.0466,22.006945436465404,1.8060820177625106e-05,0.0025253807958773517,0.0002816286020013229,2.093312444589717e-05,13.453729887729265,0.0,0.0,0.0,0.0,0.0013252059211474375,0.0014218782716578884,0.008253547365657695
train_cattle_movement_0006,2,cattle_movement,15,5.0,8.43294877680744,0.008618771327627346,0.07400932546682859,0.008729391262710053,0.006380762198650161,0.038,26.432865549765715,0.00014842122205232917,0.011863308021653828,0.0020861786713316415,0.00021126198495376603,9.87484176004592,0.0,0.0,0.0,0.0,0.010107754191122996,0.006923118713975125,0.04118235685291987
train_cattle_movement_0007,2,cattle_movement,30,5.0,10.761181519348732,0.0043086197648716405,0.03934948969431208,0.004277455199555631,0.0031989427043396454,0.0382,24.158285412874616,7.160951745765311e-05,0.005291014597702087,0.0010667423696372547,7.586070176469865e-05,14.061857388902474,0.0,0.0,0.0,0.0,0.005070591103937426,0.003232168581091523,0.022348274178936842
train_cattle_movement_0008,2,cattle_movement,15,5.0,10.751694067436691,0.0013668341534871782,0.014808135855371699,0.0013538297070943206,0.0007675755123669868,0.0492,22.76592213017203,1.7204041916861448e-05,0.002903594258091401,0.0002445878912002997,2.2829410534747386e-05,10.713719078643138,0.0,0.0,0.0,0.0,0.0012267652609698543,0.0014594574924641382,0.008387449163782142
train_cattle_movement_0009,2,cattle_movement,25,5.0,12.56968207612562,0.00288255316383818,0.02170961432627319,0.00295127981414569,0.002203912821628912,0.032,33.816693973174466,4.8283068928720674e-05,0.002860690287891421,0.0007589477092456773,4.6767149244671886e-05,16.228222620008065,0.0,0.0,0.0,0.0,0.003472610232577408,0.002264577136499293,0.012815065385536997
train_cattle_movement_0010,2,cattle_movement,10,5.0,12.223504418260493,0.0012492044406504056,0.008671011020867477,0.0012430374619601928,0.0009197797022943778,0.0342,21.59822841673756,1.9731205204833995e-05,0.0015054308909918173,0.00030049882619132673,2.0003637017167942e-05,15.02220950787231,0.0,0.0,0.0,0.0,0.001441710707673209,0.000990146675395607,0.004557174408409328
train_cattle_movement_0011,2,cattle_movement,30,5.0,11.529658853593224,0.002394102133071042,0.01921912235641328,0.0023851937557494984,0.001757421232921194,0.0384,26.827577726316207,3.9651621424040085e-05,0.0022174782307671083,0.000605554221955939,4.178789193331388e-05,14.491140709425997,0.0,0.0,0.0,0.0,0.0027815780818739155,0.0018716390197406224,0.010090114462958367
train_cattle_movement_0012,2,cattle_movement,20,5.0,11.239986074387083,0.005315365631081263,0.04563019659771282,0.0054034635672359456,0.0038778729964310736,0.0398,31.934367992362645,8.606685623176711e-05,0.006924319882498699,0.0013255442667007092,8.776247049406529e-05,15.10377111353475,0.0,0.0,0.0,0.0,0.006155221154342496,0.0044609555871830886,0.023466316359994535
train_cattle_movement_0013,2,cattle_movement,5,5.0,10.784802503637856,0.0018259488478646012,0.013374759570647963,0.0019147882036333209,0.0014026993467202943,0.0332,22.62743504127337,3.213042291690062e-05,0.002038614758315061,0.00047474740633762444,3.312881140561241e-05,14.330348303929693,0.0,0.0,0.0,0.0,0.002224539719970936,0.0014985934323446955,0.00874468449162746
train_cattle_movement_0014,2,cattle_movement,35,5.0,8.429677335325572,0.0019235556990878763,0.014574168751899624,0.0019252286657271064,0.0012465284046957994,0.0494,24.86215116950352,2.8154725454916712e-05,0.002591930711137032,0.00041682863257029275,4.003846537992098e-05,10.41070452164057,0.0,0.0,0.0,0.0,0.002005119052860304,0.0018190474574217219,0.007810184079954468
train_cattle_movement_0015,2,cattle_movement,20,5.0,9.647674627124044,0.0021548870978530797,0.02024062441420065,0.0021384898347111127,0.0014131938401135287,0.0434,26.11710052364964,3.228099180895744e-05,0.002946513106565283,0.0004718303800822608,4.272786841437076e-05,11.042684729940074,0.0,0.0,0.0,0.0,0.002247253293321702,0.002000250736081032,0.011584321128795257
train_cattle_movement_0016,2,cattle_movement,35,5.0,9.884182882103776,0.0012030956840927381,0.010718795497987738,0.0012286005046253227,0.0007696066610214472,0.0492,27.331059547904516,1.8050971564982425e-05,0.001485286513032547,0.00025736370954998765,2.357599607058121e-05,10.916345115578522,0.0,0.0,0.0,0.0,0.0012307987547716093,0.00120953926511718,0.006226216660900643
train_cattle_movement_0017,2,cattle_movement,25,5.0,8.39407458905508,0.0025331076298950265,0.017983915686312885,0.0025188656797729895,0.0018978531186671145,0.0372,26.23240773746782,4.317036382993734e-05,0.0027918278157505216,0.0006489136251683345,5.770835693658926e-05,11.244708039103761,0.0,0.0,0.0,0.0,0.0029994269936240952,0.00187828875255933,0.009570847580100189
train_cattle_movement_0018,2,cattle_movement,30,5.0,10.338448624837312,0.0020057114503569387,0.014137083209380164,0.001989758655529733,0.0013920156348540067,0.0386,26.829183603626095,3.037496337347417e-05,0.002611081065832578,0.00047927089232841364,3.4948772900076146e-05,13.713525613580826,0.0,0.0,0.0,0.0,0.002211917179714843,0.001717590836615328,0.007835336626960192
train_cattle_movement_0019,2,cattle_movement,25,5.0,13.644821930744982,0.003650207977810881,0.03546188070594591,0.0036420616184322688,0.0023652680869863467,0.0406,25.53171689764248,5.2689527390747186e-05,0.004089588702021468,0.0007805661676472181,5.174154586469495e-05,15.085868707680522,0.0,0.0,0.0,0.0,0.0037718270116626493,0.0034638421573112525,0.019769113178615808
train_cattle_movement_0020,2,cattle_movement,40,5.0,9.078104251880754,0.0077738912710140565,0.048132510850654876,0.007720279406769872,0.006040454747112399,0.0398,27.23298208168873,0.00013520641976929551,0.006740274113476958,0.00195459536153429,0.0001704515194659144,11.467163024763503,0.0,0.0,0.0,0.0,0.009546018806187648,0.005132927391578073,0.024149376021246255
train_cattle_movement_0021,2,cattle_movement,30,5.0,12.648223283361894,0.0025034217777467837,0.020485809746679656,0.0024866268278429682,0.001786910697473878,0.0348,25.75927287826143,3.914047888622918e-05,0.0029231978810777084,0.0006192609891395355,3.8529129870724035e-05,16.072540210934655,0.0,0.0,0.0,0.0,0.0028291540873538585,0.002056784520198472,0.011299365170492445
train_cattle_movement_0022,2,cattle_movement,40,5.0,7.482241853308843,0.010211010983787721,0.11144400166398669,0.010143322418614431,0.007194183541482316,0.0478,30.433759195473964,0.00016867663073079855,0.01102823380498858,0.002197987838064458,0.0002624520352067178,8.374817274071562,0.0,0.0,0.0,0.0,0.01141548191088925,0.008490397125315761,0.06164799048845106
train_cattle_movement_0023,2,cattle_movement,30,5.0,9.697242178218044,0.003537561510686892,0.040317386907378364,0.0035335355759511136,0.002591999400787779,0.038,24.571343433614796,6.152058905252335e-05,0.004729751359520958,0.0009052581732979165,6.881981234956898e-05,13.154034316450533,0.0,0.0,0.0,0.0,0.004086970499199394,0.002797450197916254,0.024427448720401777
train_cattle_movement_0024,2,cattle_movement,25,5.0,6.235423399734406,0.00378289760954607,0.03005302607645372,0.0037490894258670996,0.0024620820197861887,0.0548,25.741743595209744,6.0458688695457226e-05,0.004832181478772491,0.0007441766997451478,0.0001132933929471189,6.568579864957364,0.0,0.0,0.0,0.0,0.003931169669158591,0.003488738577127774,0.016603966458162134
train_cattle_movement_0025,2,cattle_movement,15,5.0,12.070935088626275,0.001965691757381272,0.0187058158962687,0.0019632878169533246,0.0012173073112340968,0.0508,29.18225411700232,2.6884272234096416e-05,0.0038650510669848977,0.0003878450990287555,3.329818501230834e-05,11.647634815092548,0.0,0.0,0.0,0.0,0.0019313250157278368,0.001976525168301803,0.010608506767134582
train_cattle_movement_0026,2,cattle_movement,35,5.0,12.838691174822626,0.008430788954406045,0.06639639578341305,0.008351054264009145,0.0055427016789182364,0.0408,21.580902224384875,0.00011825457381775516,0.009934608402050245,0.0018702460573938194,0.0001279904560748194,14.612386850942459,0.0,0.0,0.0,0.0,0.00879633810062075,0.007807707451501927,0.03692589621142366
train_cattle_movement_0027,2,cattle_movement,40,5.0,6.8942208199270025,0.00706210110444798,0.056516139814717606,0.007091886751800853,0.005049062208642127,0.0444,32.05674470943346,0.0001228717719390378,0.00823065328386601,0.0018043818308099676,0.00018911059875596184,9.541410384610097,0.0,0.0,0.0,0.0,0.007973445721132223,0.005931200654470968,0.029469573349776974
train_cattle_movement_0028,2,cattle_movement,40,5.0,7.799113176175162,0.004669630882097543,0.035474329294030264,0.004676678333837905,0.0035941040052496205,0.0388,26.061600133354187,8.34515641740834e-05,0.004160507385840527,0.0011734805082284638,0.00011283097026833317,10.400340486638619,0.0,0.0,0.0,0.0,0.005636690561586305,0.0033688740546758194,0.01850345764490781
train_cattle_movement_0029,2,cattle_movement,30,5.0,13.957644198250097,0.002763903505202051,0.02235033171035275,0.0028175237956067876,0.0020231268263429256,0.0372,30.70509927572051,4.565764200745532e-05,0.0033408703025907837,0.0006919009314914735,3.8678294266352785e-05,17.88861025583994,0.0,0.0,0.0,0.0,0.0032296138018037142,0.002289572976568831,0.012020390308979119
train_cattle_movement_0030,2,cattle_movement,40,5.0,6.225336877298686,0.0022722866079744504,0.019795121937203883,0.0022633161475676543,0.001674036820646267,0.0388,26.126852118563107,4.04257740856622e-05,0.002123338192525308,0.0005399078629214101,5.792414440512983e-05,9.320946704800964,0.0,0.0,0.0,0.0,0.002651340121688123,0.001734180200966983,0.01032681895816266
train_cattle_movement_0031,2,cattle_movement,25,5.0,6.355974699454731,0.003089963545486547,0.022995378948087522,0.0031135582513952403,0.002377236914438383,0.0378,33.718275481611236,5.633473184151085e-05,0.0036831845250957936,0.0008043130603828265,7.980780063403173e-05,10.078125872320436,0.0,0.0,0.0,0.0,0.0037409617726518575,0.00225076353830939,0.012449829938696462
train_cattle_movement_0032,2,cattle_movement,5,5.0,13.202317256339159,0.002130265249959082,0.016441984342225262,0.0021377475937056876,0.0016249419956922563,0.0324,27.023054007289716,3.5536115314601855e-05,0.002185277806660104,0.0005614051781384853,3.05112951303499e-05,18.3999130728492,0.0,0.0,0.0,0.0,0.002578969394760096,0.001538063058530381,0.009986724878958925
train_cattle_movement_0033,2,cattle_movement,25,5.0,11.994656642776684,0.002807655110012109,0.022351627636156363,0.002842016022593045,0.0020378807480578363,0.038,34.15968292368842,4.6668524168741195e-05,0.0032197568713908404,0.0006531719950748315,4.773989009249055e-05,13.681891470830491,0.0,0.0,0.0,0.0,0.003240068371741893,0.002304938474270634,0.011522724254915693
train_cattle_movement_0034,2,cattle_movement,15,5.0,7.594382795482841,0.004230683853826782,0.03365255018421263,0.004259571818233134,0.0030896850513280325,0.043,29.93843590168506,7.405200369641678e-05,0.004841879327750254,0.0010642378681442984,9.246122560427205e-05,11.510099084119503,0.0,0.0,0.0,0.0,0.004877452822309882,0.003454290743881811,0.018102776521867908
train_cattle_movement_0035,2,cattle_movement,35,5.0,11.14323634637945,0.004493806553129638,0.03349515129608346,0.004485108578443297,0.0033933942505143307,0.039,28.40027676311693,7.436922867502896e-05,0.0050051793098399725,0.0011325588317518097,7.864451177770898e-05,14.400990051957095,0.0,0.0,0.0,0.0,0.005377620455616585,0.0032972178146053813,0.01924317948685674
train_cattle_movement_0036,2,cattle_movement,30,5.0,7.265012376237505,0.0015733467032412122,0.01564653498455369,0.001563538186841591,0.0009384781218857825,0.0538,27.91203822806151,2.2947619003664487e-05,0.00193633818271083,0.0002877508804673616,3.846346732824426e-05,7.481147708596258,0.0,0.0,0.0,0.0,0.0014989593468070388,0.001605044560822322,0.008744818181740766
train_cattle_movement_0037,2,cattle_movement,10,5.0,8.460822564068256,0.00411254987956459,0.03743708411261033,0.004255866786869511,0.0030783353047259734,0.04,36.10410164225375,7.477310509588958e-05,0.004146671872505394,0.0010484482400062703,9.678089845387435e-05,10.833214578039481,0.0,0.0,0.0,0.0,0.004868293626815344,0.003454013919740542,0.02305435868567411
train_cattle_movement_0038,2,cattle_movement,35,5.0,10.144594884768523,0.004371121410901444,0.028754115438094537,0.004376332111339933,0.003071471142270061,0.039,32.422661719279326,6.989257773097274e-05,0.005310037317298358,0.0010827428929779401,8.256035847564523e-05,13.11456143080268,0.0,0.0,0.0,0.0,0.004883794736683497,0.0037245934624502096,0.016420968534181055
train_cattle_movement_0039,2,cattle_movement,25,5.0,9.662326437621438,0.0031191411193758974,0.029013427747296344,0.0031020466242638674,0.002096087963841985,0.0442,23.98239254138586,4.6896399481795055e-05,0.0035509702126792133,0.0006726573381087427,6.0976641292141976e-05,11.031393724787327,0.0,0.0,0.0,0.0,0.0033274208066216607,0.0028206214609268164,0.015772885692046993
train_cattle_movement_0040,2,cattle_movement,30,5.0,9.305732276961212,0.002207309832273376,0.013985321113400315,0.0021991832171445467,0.0016988220532564745,0.0384,24.411487925059287,3.728034412567547e-05,0.0021863891558203266,0.0005306391827268548,4.313059010352985e-05,12.3030819066727,0.0,0.0,0.0,0.0,0.002682234167830731,0.0015343926815870647,0.008117136347501656
train_cattle_movement_0041,2,cattle_movement,30,5.0,11.584524951216704,0.002571874608063962,0.02109968468557271,0.0026048121432267896,0.0019825026655523595,0.0348,29.21919611857209,4.48777906583367e-05,0.00261931263996053,0.0006676379449835739,4.50153058403271e-05,14.831354192099445,0.0,0.0,0.0,0.0,0.0030855609100109453,0.001965455718931809,0.011179469254360702
train_cattle_movement_0042,2,cattle_movement,10,5.0,8.445568726770553,0.0007730409921064488,0.005681876067748815,0.0007678774823317217,0.0004957061418157491,0.0474,24.433235197161704,1.0860696150644784e-05,0.0009179034947729722,0.00017070417834731737,1.571429693190744e-05,10.862985413029032,0.0,0.0,0.0,0.0,0.0007921608707924593,0.0007350721413670559,0.003260085758276465
train_cattle_movement_0043,2,cattle_movement,15,5.0,11.971943359229686,0.002432637468109528,0.01886648590177122,0.002413765396261021,0.0018173915431642222,0.0364,22.576474706308126,3.890419969543072e-05,0.002762551021929854,0.0006030790196402407,3.6002158217461354e-05,16.751190747996386,0.0,0.0,0.0,0.0,0.0028514917106102025,0.001844615467620066,0.011205672447154251
train_cattle_movement_0044,2,cattle_movement,15,5.0,9.435848604740734,0.007259649326364287,0.06997587612520097,0.007216888112468463,0.00499730725185944,0.0468,25.027999936448683,0.00011572846554329052,0.009216225259431813,0.001393296667402767,0.00015362765278465748,9.069309086924441,0.0,0.0,0.0,0.0,0.007950288556076811,0.006268253651778293,0.04134823246888089
train_cattle_movement_0045,2,cattle_movement,15,5.0,6.824684290360379,0.00581299708873208,0.044464837920997,0.00577831814118833,0.0037985422092330252,0.0526,25.99411815839429,9.061019522766387e-05,0.006532809321424528,0.0011920669007552487,0.00015464588639975434,7.708364758399046,0.0,0.0,0.0,0.0,0.006040797401024518,0.005423748457545599,0.02455423466734418
train_cattle_movement_0046,2,cattle_movement,15,5.0,11.24312562653759,0.005141364201654645,0.03682067589958242,0.0051616323808301836,0.004008735828489578,0.038,30.271268286352516,9.043487580392303e-05,0.004267092307643704,0.0012676827341263467,9.306533359966561e-05,13.621427926960138,0.0,0.0,0.0,0.0,0.006328223695742061,0.0035292069967153227,0.02148948187197105
train_cattle_movement_0047,2,cattle_movement,30,5.0,10.255219867903211,0.003640753198626752,0.0289514226949159,0.0036234479927057853,0.002527571152958603,0.0454,28.566547700532738,5.8060169455283217e-05,0.003909933851646827,0.000790461200624406,7.153961288682889e-05,11.049279814735163,0.0,0.0,0.0,0.0,0.004009915488813057,0.00312483073634415,0.016253288331692452
train_cattle_movement_0048,2,cattle_movement,10,5.0,13.843716766931221,0.004288945593357963,0.03595827113848668,0.004308518513550136,0.002884154845843587,0.0378,29.96545053452693,6.35604007436145e-05,0.005401896715687948,0.00099658175882941,6.337261527138954e-05,15.72574769972182,0.0,0.0,0.0,0.0,0.004556035567857866,0.003993303825320601,0.019874684672127583
train_cattle_movement_0049,2,cattle_movement,15,5.0,12.726958032316674,0.007351056089469198,0.04804186090786725,0.007335578215706118,0.005751217804218057,0.0358,25.300654947063254,0.00012372560506593395,0.0069884366074762045,0.0019071329062740814,0.00010847762470311649,17.580887408749565,0.0,0.0,0.0,0.0,0.009060773954421848,0.004933187393558943,0.028540415333322643
train_cattle_movement_0050,2,cattle_movement,5,5.0,6.440303020258296,0.003091204526690429,0.02324715435410929,0.0030628620429190867,0.0022087406505979525,0.047,26.17333409714902,5.0734155660123625e-05,0.004089071643888728,0.0007265020650804062,8.080971271171085e-05,8.9902814983665,0.0,0.0,0.0,0.0,0.003470752959908222,0.0025406613015904215,0.012759471937940225
train_cattle_movement_0051,2,cattle_movement,5,5.0,8.480609102267785,0.005092307037385419,0.044613339682564895,0.005043383234130629,0.0032655605781695676,0.0498,24.61910038284883,7.299485695117553e-05,0.00719832560504538,0.0010895470200093505,0.0001135846610622868,9.592378141727007,0.0,0.0,0.0,0.0,0.005211167706905117,0.004810638296816809,0.024588524564975227
train_cattle_movement_0052,2,cattle_movement,40,5.0,9.722835333293832,0.0024804446673183005,0.02155640186341959,0.002616408786133059,0.0018377152039853598,0.0378,39.010369192245584,4.2873965544345474e-05,0.00403423660633018,0.0005613510629058282,4.519406939661597e-05,12.420901025298264,0.0,0.0,0.0,0.0,0.0029216703928431954,0.002209441593131701,0.01385328107147049
train_cattle_movement_0053,2,cattle_movement,25,5.0,10.357129574637566,0.0026341429530353133,0.01718273721793385,0.0026259731508907667,0.001975401991164241,0.0404,26.71738863495327,4.338024645013993e-05,0.0027000957228861425,0.0006249463833496912,5.246533709941968e-05,11.911605221661747,0.0,0.0,0.0,0.0,0.00311319642735028,0.00198997495782939,0.009240872959795818
train_cattle_movement_0054,2,cattle_movement,25,5.0,7.421880927529665,0.005365292924503164,0.0406974424817543,0.00550584733630899,0.004205876377814857,0.0366,39.90753563099474,9.989586053561146e-05,0.005588616367158854,0.001370630935256726,0.00012901407219977136,10.623887083684776,0.0,0.0,0.0,0.0,0.006565727965734817,0.004031430882738696,0.021394123928253007
